p1,p1_units,d1_sample_idx,d1,p2,p2_units,mean_cost,std_cost,cv_pct,min_cost,max_cost,median_cost,q25_cost,q75_cost
6,300,41,74.05860591977694,3,150,33470.80099678647,3736.20841770979,11.162590396532497,24286.21680678359,43753.892638139856,33431.051648010165,31162.38185880614,36139.36346888466
6,300,41,74.05860591977694,4,200,36839.62049619319,3737.7121361546338,10.145902932254335,27522.34030660533,46653.892638139856,36802.412790417526,34319.70913477467,39630.382872579954
6,300,41,74.05860591977694,5,250,40490.10340484071,3472.4565014787477,8.576062320116488,30972.34030660533,47827.30456275355,40236.40442655682,38061.04820587448,43111.57034310987
6,300,41,74.05860591977694,6,300,43896.27736339218,3148.4923984154943,7.172572681621555,34610.05509023834,50227.30456275355,43596.13582644725,41780.57987648019,46527.13147618208
6,300,41,74.05860591977694,7,350,46824.30695123181,2763.87466065065,5.902649372961922,38539.92091363661,52627.30456275355,46820.240916512,44879.30256867985,48926.42061091497
6,300,41,74.05860591977694,8,400,49716.37096546518,2208.5231621791954,4.4422453193804445,42060.05509023834,55027.30456275355,49520.260763982464,48329.199299294036,51292.23286736547
6,300,41,74.05860591977694,9,450,52293.86894330938,2062.4761996315533,3.9440114898888776,45510.05509023834,57427.304562753554,51958.192573512155,50759.264755584525,53737.63009187896
6,300,41,74.05860591977694,10,500,54552.86075905785,1912.16245064003,3.5051552274873847,48410.05509023834,58711.8626503579,54317.11348163421,53137.03722090603,55826.84191728031
6,300,42,71.60157957893274,1,50,27102.84717908112,3466.3023038870588,12.789439725588927,20476.070912641877,34632.3071959214,27152.463247842294,24511.470751477143,29493.54993798761
6,300,42,71.60157957893274,2,100,30383.392507112454,3372.5050900704673,11.099830571194435,23245.79167694579,36809.82826643198,30348.012273312586,27757.758146374807,32702.522492808792
6,300,42,71.60157957893274,3,150,34059.36279220624,3361.0768653086093,9.8682905074129,26530.967247161072,40789.713406974384,33817.25110067468,31764.228927141932,36274.720844129406
